ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.925574541091919,0.047857046127319336,0.5640443995868331,0.9999994260630153,-708.5189060401699,-0.820285380745506,-493.6479952218779,-0.5806493290492669,-0.09868102427774217,-0.00012746530598258283,0.013100943951688197,-1.036012899301385e-05,-0.10173466723250042,-0.00011967027592794076,0.7202765246957042,0.999999430264162
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.914482752482096,0.04079135258992513,0.5640443995868331,0.9999994260630153,-708.5189060401699,-0.820285380745506,-493.6479952218779,-0.5806493290492669,-0.09868102427774217,-0.00012746530598258283,0.013100943951688197,-1.036012899301385e-05,-0.10173466723250042,-0.00011967027592794076,0.7202765246957042,0.999999430264162
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.1820624669392905,0.04152981440226237,0.5640443995868331,0.9999994260630153,-708.5189060401699,-0.820285380745506,-493.6479952218779,-0.5806493290492669,-0.09868102427774217,-0.00012746530598258283,0.013100943951688197,-1.036012899301385e-05,-0.10173466723250042,-0.00011967027592794076,0.7202765246957042,0.999999430264162
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.7774732112884521,0.03772528966267904,0.5683270469460414,0.9917575994103703,-704.9031519251513,-94.66382219513116,-494.70750966711074,-72.85654745777515,-0.0961009226814858,-0.015853586562168124,0.006550320889325413,0.0008695143835064,-0.10169734549376452,-0.015007690871617135,0.7228279562610823,0.9918754083706399
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",136.1913295586904,0.07993459701538086,0.6088597480529044,0.9999857534511509,-678.9270836625622,-4.082239255627661,-502.0350855601865,-3.0300016419916904,-0.09971818910205854,-0.0006727685200468396,0.018402835013049883,4.999459797445872e-06,-0.10368150210809686,-0.0006243112679036635,0.6860801120927484,0.9999857869153582
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",137.88149134318033,0.08912285168965657,0.6088597480529044,0.9999857534511509,-678.9270836625622,-4.082239255627661,-502.0350855601865,-3.0300016419916904,-0.09971818910205854,-0.0006727685200468396,0.018402835013049883,4.999459797445872e-06,-0.10368150210809686,-0.0006243112679036635,0.6860801120927484,0.9999857869153582
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",138.39946405092874,0.0645736853281657,0.6088597480529044,0.9999857534511509,-678.9270836625622,-4.082239255627661,-502.0350855601865,-3.0300016419916904,-0.09971818910205854,-0.0006727685200468396,0.018402835013049883,4.999459797445872e-06,-0.10368150210809686,-0.0006243112679036635,0.6860801120927484,0.9999857869153582
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.6955831050872803,0.06485795974731445,0.6117719253698356,0.8484507100956963,-651.8279504213518,-316.65850531706224,-503.115176241755,-242.7688104144206,-0.10387053021386923,-0.052776807522352066,0.03862132722695725,0.02028454142907553,-0.10398450460518581,-0.05007097191487406,0.7654967795448159,0.9132213143171106
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",2.1612433592478433,0.04690758387247721,0.621208650832072,0.9956450934680511,-649.6526790344656,-68.0530500857563,-434.23347690754616,-48.80055643253093,-0.08123873370782525,-0.010865340842022128,-0.00047470436509431296,-0.003928670084789682,-0.08918411457489005,-0.010109818213875674,0.7494777673029248,0.9966094066691004
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.8815375169118246,0.04362130165100098,0.640065447326994,0.793989761321933,-644.4881338420208,-492.48310242134556,-485.31001292546676,-400.5423060440292,-0.09922289997095003,-0.08380024271621284,0.004815870525685541,-0.0011352550024543776,-0.10049566920744891,-0.08264284087610442,0.6455724434221831,0.8105685601051889
