GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.1853334903717041,0.013003778457641602,0.6468892763933461,-711.4580316482413,-503.4770430067412,-0.09755913164653693,0.00657884677217826,-0.10060176330371462,0.671522589051624
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.39278721809387207,0.011702489852905274,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.32727560997009275,0.0118011474609375,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3226712703704834,0.011399793624877929,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3447891712188721,0.011599874496459961,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3701122760772705,0.011199331283569336,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.353684139251709,0.010800695419311524,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3266716480255127,0.011405611038208007,0.6468928428117866,-712.2764884754722,-510.17441241225833,-0.09955475836859307,0.0030935771421047756,-0.10183779865908671,0.6719725761380582
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3310693264007568,0.01119980812072754,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.31707277297973635,0.011104440689086914,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3607832431793213,0.010399293899536134,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.33867602348327636,0.015408039093017578,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3399775981903076,0.010999965667724609,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.34289112091064455,0.010602140426635742,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3970955848693848,0.011104297637939454,0.646895350798464,-712.2726180342323,-510.17225503606585,-0.09955442421166819,0.003092948436014179,-0.10183734605786962,0.6719769691314242
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.3737955093383789,0.011301326751708984,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.35677165985107423,0.012000513076782227,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.40468525886535645,0.011904573440551758,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.3261739730834961,0.011000442504882812,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.32697386741638185,0.011202335357666016,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.35698699951171875,0.011706113815307617,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.32896924018859863,0.01119999885559082,0.646897852982752,-712.2687527822466,-510.1700977834538,-0.09955409005374852,0.003092319662900504,-0.10183689347941408,0.6719813584891339
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3441754341125488,0.011199665069580079,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.34049081802368164,0.01940159797668457,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3762833118438721,0.011001873016357421,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.4102978229522705,0.010807371139526368,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.34700331687927244,0.01179952621459961,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3232704162597656,0.011202573776245117,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.3308681011199951,0.010200119018554688,0.6471206065077432,-710.8162577079314,-510.02651964196457,-0.09928007035425337,0.003549583288340467,-0.10183920711497044,0.6726628559200922
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.20934152603149414,0.011401605606079102,0.6471279151550323,-711.0404070528779,-507.075036783324,-0.0987252156002957,0.005897818616053531,-0.1013009051386466,0.6723949242533983
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.20043578147888183,0.01120009422302246,0.6471280657673086,-711.0409164854167,-507.0745330320551,-0.0987250367192544,0.005897803533982981,-0.10130080180901987,0.6723940411996849
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.2153407573699951,0.011200523376464844,0.6471323181217287,-711.0344957324389,-507.0761999072596,-0.09872577345426184,0.00589719370247972,-0.10130114021600525,0.6723999389513134
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.3921921730041504,0.01130366325378418,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.3196706295013428,0.010901975631713866,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.321773099899292,0.01120152473449707,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.32436814308166506,0.01080183982849121,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.3337836742401123,0.010803937911987305,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.3975078105926514,0.01140141487121582,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 3))",0.3529902458190918,0.011303234100341796,0.6471359979776983,-712.6005465836752,-511.2528681147877,-0.09973347348003878,0.0032167565739592606,-0.10215346629587754,0.6722829421207537
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.32806620597839353,0.011904716491699219,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.3250710487365723,0.01120295524597168,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.33138318061828614,0.011200380325317384,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.348378324508667,0.011702585220336913,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.39068803787231443,0.01979975700378418,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.5177637100219726,0.011102390289306641,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 3))",0.38449726104736326,0.011000776290893554,0.6471364290773959,-712.5999996636035,-511.2526031598366,-0.09973342468950255,0.0032167135677117348,-0.10215341279259174,0.6722834622837954
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.3517822265625,0.011200952529907226,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.336271333694458,0.011801910400390626,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.3234732151031494,0.011702489852905274,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.409403133392334,0.011603927612304688,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.32187066078186033,0.010903215408325196,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.33458251953125,0.011602640151977539,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.3401710033416748,0.012004423141479491,0.6471798094125505,-712.5615117598832,-511.14308205312363,-0.09970203605360699,0.003181999319797317,-0.10213035279217828,0.6724174222671655
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.35168004035949707,0.011699485778808593,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.3264750003814697,0.011704587936401367,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.34857177734375,0.011201000213623047,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.3271811008453369,0.011600351333618164,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.4069971561431885,0.011401796340942382,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.3356745719909668,0.01100606918334961,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.3337278366088867,0.011388063430786133,0.6471836692676314,-712.5594475699756,-511.1408101055284,-0.09970129748919038,0.003183625126406374,-0.1021298526253944,0.6724180609083426
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3288693904876709,0.010800981521606445,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3562119960784912,0.011304473876953125,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.35677304267883303,0.01290445327758789,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3466822624206543,0.011205434799194336,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.40590577125549315,0.012003803253173828,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.7688678741455078,0.011212491989135742,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.33226752281188965,0.011201238632202149,0.6471901607754764,-712.106136789051,-508.8987859255727,-0.09927106288474243,0.003099926332935466,-0.10158234680508442,0.6726338023173257
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3742831230163574,0.012003183364868164,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.37459754943847656,0.011102724075317382,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.33928308486938474,0.011402559280395509,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3536693096160889,0.011305618286132812,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3897838115692139,0.021807241439819335,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3403749942779541,0.011200618743896485,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3279778003692627,0.011705684661865234,0.6472992699311242,-712.8631302634526,-509.50339736516435,-0.0992376135303908,0.0046342066422670695,-0.101797218983667,0.6700699653208637
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.4130915641784668,0.011406373977661134,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.33027119636535646,0.011801338195800782,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3262773036956787,0.010703659057617188,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3340773105621338,0.011504554748535156,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3994971752166748,0.010801410675048828,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.35317306518554686,0.0114013671875,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.35968308448791503,0.011704826354980468,0.6473012909790878,-712.8606052796711,-509.5030782540907,-0.09923761741074584,0.004634276349250175,-0.10179715778730267,0.6700723347342068
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.41359610557556153,0.011199140548706054,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3531793594360352,0.011102676391601562,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3399836540222168,0.010599660873413085,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.32447109222412107,0.011001300811767579,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.33527588844299316,0.012204408645629883,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3343833923339844,0.01120152473449707,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.323872709274292,0.01110529899597168,0.6473185508658528,-712.8439064204733,-509.65672988425206,-0.09925470384663936,0.004807528220775266,-0.10182948310571238,0.6698714452469645
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.40829219818115237,0.010999774932861328,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3380707263946533,0.010904312133789062,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.33348979949951174,0.01100163459777832,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3397817134857178,0.011310386657714843,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3630807876586914,0.011203813552856445,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3312725067138672,0.010907459259033202,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3588108062744141,0.01100020408630371,0.64731892727889,-712.8434275089043,-509.656685453114,-0.09925470835663167,0.004807538648677867,-0.10182947494587839,0.66987190578522
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.33187007904052734,0.01040058135986328,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.34777321815490725,0.011199712753295898,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.35668315887451174,0.011001491546630859,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.4166065216064453,0.011200475692749023,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.34009437561035155,0.011599922180175781,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.33147354125976564,0.010801029205322266,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 3))",0.39258294105529784,0.011504697799682616,0.6474175756697569,-712.519411627222,-513.4829758233243,-0.1001212328466869,0.0032526076903900596,-0.10256886003374341,0.6723176683515388
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 5))",0.23685479164123535,0.011102962493896484,0.6475084074242794,-712.5137729095768,-510.81028008807453,-0.0994591208454682,0.0042184031029517755,-0.10204145190503995,0.6703154229421703
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.19983901977539062,0.011400556564331055,0.6475216845977136,-712.6293627348076,-510.3052439044174,-0.0993450512939928,0.0048048177816409614,-0.10193768980763995,0.6701668246422738
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.3315793514251709,0.011104297637939454,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.4143055438995361,0.01140451431274414,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.3443753719329834,0.012208890914916993,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
