GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.3432308038075765,0.011333545049031576,0.8469867176186349,-2197.013410836674,-1569.9541553012357,-0.18872715059948586,0.013840767923063907,-0.1650253927128148,0.8621864364165654
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.3280518849690755,0.011670827865600586,0.8469867176186349,-2197.013410836674,-1569.9541553012357,-0.18872715059948586,0.013840767923063907,-0.1650253927128148,0.8621864364165654
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.34489941596984863,0.011666297912597656,0.8469867176186349,-2197.013410836674,-1569.9541553012357,-0.18872715059948586,0.013840767923063907,-0.1650253927128148,0.8621864364165654
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.2473771572113037,0.012503623962402344,0.8469867176186349,-2197.013410836674,-1569.9541553012357,-0.18872715059948586,0.013840767923063907,-0.1650253927128148,0.8621864364165654
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.3172154426574707,0.010666688283284506,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.3425606886545817,0.011668841044108072,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.35671766599019367,0.010505437850952148,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.35756198565165204,0.01166836420694987,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.35556189219156903,0.011002699534098307,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.33205684026082355,0.01033314069112142,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.3622330029805501,0.011333545049031576,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.23871072133382162,0.011001030604044596,0.8469868668185093,-2197.0107207407286,-1569.9562462648546,-0.1887271061168673,0.013841041310490054,-0.1650256093584783,0.8621864707382612
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.31271950403849286,0.011667966842651367,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3332379659016927,0.010836044947306315,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.32089734077453613,0.01033322016398112,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3188900947570801,0.011336406071980795,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3138902982076009,0.012169520060221354,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3308863639831543,0.011503458023071289,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3225557009379069,0.011667251586914062,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3859001000722249,0.017169793446858723,0.8469870156975681,-2197.0080327133555,-1569.9583364247555,-0.18872706129224984,0.013841314755099957,-0.16502582591618867,0.8621865048878994
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.2900494734446208,0.010837634404500326,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.34856271743774414,0.011001269022623697,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.3305521011352539,0.011166969935099283,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.3335599899291992,0.01100015640258789,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.31305281321207684,0.012001673380533854,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.23720677693684897,0.011002937952677408,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.31221890449523926,0.010997851689656576,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.33238879839579266,0.010333061218261719,0.8475185568038502,-2194.046715076694,-1570.0957120510175,-0.18956116705663503,0.0142607840249758,-0.16505350800682858,0.862399166844344
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3652350107828776,0.011836767196655273,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.36056065559387207,0.01233379046122233,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3618935743967692,0.011000871658325195,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3737371762593587,0.011003494262695312,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.2642171382904053,0.018668174743652344,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.34389734268188477,0.01199952761332194,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.336892048517863,0.011333386103312174,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.3370571931203206,0.010670661926269531,0.848244344175105,-2195.8438373939803,-1571.2391276704313,-0.1892491459059478,0.014503509135854386,-0.1652531946441449,0.8626434665111767
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.31956084569295246,0.010668198267618815,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.34689799944559735,0.011001030604044596,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.319551944732666,0.01033314069112142,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.31688276926676434,0.010504961013793945,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.3112165133158366,0.010332981745402018,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.31905539830525714,0.011335452397664389,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.2402156194051107,0.011172135670979818,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.3165493806203206,0.011665741602579752,0.8482444370833085,-2195.8439896225395,-1571.2380906980998,-0.18924901767984104,0.014503307152981931,-0.16525309094258037,0.8626435989509341
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.23053987820943198,0.011333545049031576,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.3560620943705241,0.011168479919433594,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.36239202817281085,0.011335452397664389,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.34756898880004883,0.011335452397664389,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.3457220395406087,0.011837005615234375,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.3755670388539632,0.01117102305094401,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.34556762377421063,0.011332432428995768,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.37023456891377765,0.011838038762410482,0.8484231838863185,-2189.0717032713405,-1566.4075757475468,-0.18872228565751717,0.013849318163831822,-0.16467249481101787,0.8632971529273226
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.22454245885213217,0.012665669123331705,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.33589601516723633,0.01166677474975586,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3175505002339681,0.010503371556599935,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.326218843460083,0.011172056198120117,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3137200673421224,0.01050408681233724,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3157236576080322,0.010666370391845703,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.3115529219309489,0.010667562484741211,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.33956511815388996,0.010999838511149088,0.8484234665099112,-2189.0682997206595,-1566.4093847586616,-0.18872219713389982,0.013849572106870352,-0.16467268339381047,0.8632972640532519
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.33405383427937824,0.01099999745686849,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.346055269241333,0.011510610580444336,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3357229232788086,0.011839469273885092,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3475593725840251,0.0106660525004069,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.24605321884155273,0.01133290926615397,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3650636672973633,0.010666688283284506,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.37989354133605957,0.010999917984008789,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.3850697676340739,0.011667648951212565,0.8484236075311987,-2189.0665999656962,-1566.4102913272545,-0.18872215311964322,0.013849698974064233,-0.16467277790311396,0.8632973192969716
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3470609188079834,0.010999838511149088,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3202203114827474,0.01083842913309733,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3297264575958252,0.011333624521891275,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.23520580927530924,0.0110017458597819,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3335532347361247,0.010503927866617838,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.3375554879506429,0.011171897252400717,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.32254616419474286,0.01033322016398112,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.30788207054138184,0.01033345858256022,0.8484237206825389,-2189.0652376747253,-1566.4110133988954,-0.1887221175631142,0.013849800439396652,-0.16467285317393118,0.8632973637924318
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.35805733998616535,0.010668277740478516,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.33839933077494305,0.01133569081624349,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.25087857246398926,0.012171030044555664,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3638935883839925,0.011333227157592773,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3403908411661784,0.010999759038289389,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3635619481404622,0.011333624521891275,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.38623682657877606,0.012503544489542643,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.3864072958628337,0.011502901713053385,0.8484237489700271,-2189.064897280135,-1566.411194205292,-0.18872210874099182,0.013849825855371483,-0.1646728720223428,0.8632973750311038
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.38056516647338867,0.011672417322794596,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.35005831718444824,0.011001666386922201,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.36974112192789715,0.01166836420694987,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.3600583076477051,0.011171181996663412,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.22370473543802896,0.011998891830444336,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.3650636672973633,0.011836926142374674,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.3223871390024821,0.01067336400349935,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",0.37906312942504883,0.010666608810424805,0.8485445401126892,-2193.097599891075,-1573.0727940690333,-0.18986881220960042,0.014805432958386086,-0.16545140461897676,0.8628371158938206
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.30755066871643066,0.010837395985921225,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3247221310933431,0.011333386103312174,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.33773064613342285,0.0110017458597819,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3118923505147298,0.011999050776163736,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.35223841667175293,0.011333783467610678,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.29888137181599933,0.009837706883748373,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3362412452697754,0.01133569081624349,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 2))",0.3053883711496989,0.011001984278361002,0.848544692390993,-2193.09821593083,-1573.0705588455858,-0.1898684726705585,0.014805107247797928,-0.16545117979566262,0.8628373325897322
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3618953227996826,0.011000394821166992,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.2310353914896647,0.011667966842651367,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.35088292757670086,0.011504014333089193,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3345515727996826,0.012339194615681967,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3652307987213135,0.010503927866617838,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.318217674891154,0.01166693369547526,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
